time,MEMORY,best_of_gen,average,TRAINED,gen
1753110510.1684403,2705924.0,0.7268929315068494,-460.6384057248521,False,2412
1753110510.7054663,2706436.0,0.7268929315068494,-433.6160331874238,False,2413
1753110511.2384982,2707076.0,0.7268929315068494,-479.6365613356165,False,2414
1753110511.780295,2707588.0,0.7268929315068494,-497.68123849481793,False,2415
1753110512.3141098,2708228.0,0.7268929315068494,-438.6365535342466,False,2416
1753110512.8471751,2708740.0,0.7268929315068494,-431.63694794356167,False,2417
1753110513.42756,2709380.0,0.7268929315068494,-639.7310496153426,False,2418
1753110513.973067,2710148.0,0.7268929315068494,-540.7092428273972,False,2419
1753110514.497838,2710660.0,0.7268929315068494,-496.6656292515069,False,2420
1753110515.0457249,2711300.0,0.7268929315068494,-488.6801671101371,False,2421
1753110515.571281,2711812.0,0.7268929315068494,-435.6372607261258,False,2422
1753110516.1285186,2712452.0,0.7268929315068494,-528.7019738980822,False,2423
1753110516.660859,2713092.0,0.7268929315068494,-460.680699645686,False,2424
1753110517.2047832,2713604.0,0.7268929315068494,-534.6659840055748,False,2425
1753110517.7442715,2714244.0,0.7268929315068494,-485.65922604400686,False,2426
1753110518.2809434,2714756.0,0.7268929315068494,-493.64382246356166,False,2427
1753110518.8401506,2715396.0,0.7268929315068494,-529.7094043807665,False,2428
1753110519.3795266,2716164.0,0.7268929315068494,-478.67289818082196,False,2429
1753110519.8905602,2716676.0,0.7268929315068494,-330.5882496255354,False,2430
1753110520.4238844,2717060.0,0.7268929315068494,-479.6292846049315,False,2431
1753110520.9498875,2717700.0,0.7268929315068494,-430.62358634021615,False,2432
1753110521.485913,2718212.0,0.7268929315068494,-431.6388136529006,False,2433
1753110522.0196028,2718852.0,0.7268929315068494,-489.6737022448206,False,2434
1753110536.2290688,2719492.0,0.7268929315068494,-451.68743603945205,True,2435
1753110536.798119,2719620.0,0.7268929315068494,-428.6441302719216,False,2436
1753110537.3720162,2719748.0,0.7268929315068494,-494.6734191132539,False,2437
1753110537.9404292,2719748.0,0.7268929315068494,-483.6585870108219,False,2438
1753110538.5063481,2719876.0,0.7268929315068494,-465.6366718211292,False,2439
1753110539.2114887,2719876.0,0.7268929315068494,-520.7165117567124,False,2440
1753110539.7752457,2720004.0,0.7268929315068494,-546.7534298528512,False,2441
1753110540.3817062,2720132.0,0.7268929315068494,-543.7322465799076,False,2442
1753110540.9364402,2720132.0,0.7268929315068494,-539.6736293294215,False,2443
1753110541.5108745,2720260.0,0.7268929315068494,-478.6807759646057,False,2444
1753110542.0418894,2720260.0,0.7268929315068494,-418.62370266446436,False,2445
1753110542.571122,2720388.0,0.7268929315068494,-368.6008068600667,False,2446
1753110543.1134675,2720388.0,0.7268929315068494,-450.6597299746716,False,2447
1753110543.6521382,2720516.0,0.7268929315068494,-469.63725260359956,False,2448
1753110544.2137234,2720644.0,0.7268929315068494,-503.6806184076933,False,2449
1753110544.7493417,2720644.0,0.7268929315068494,-526.7092428273972,False,2450
1753110545.2710457,2720772.0,0.7268929315068494,-494.7019738980822,False,2451
1753110545.7950964,2720772.0,0.7268929315068494,-468.68072041581576,False,2452
1753110546.3066375,2721156.0,0.7268929315068494,-438.6592227275818,False,2453
1753110546.8171961,2721540.0,0.7268929315068494,-425.65136787691233,False,2454
1753110547.3264327,2721796.0,0.7268929315068494,-398.61474674630136,False,2455
1753110547.842405,2722180.0,0.7268929315068494,-443.64409213154346,False,2456
1753110548.3790047,2722564.0,0.7268929315068494,-586.6880547862031,False,2457
1753110548.8974915,2722948.0,0.7268929315068494,-423.65204570344184,False,2458
1753110549.4099011,2723332.0,0.7268929315068494,-440.6365535342466,False,2459
1753110549.9155328,2723460.0,0.7268929315068494,-405.59293995835617,False,2460
1753110550.4479694,2723844.0,0.7268929315068494,-431.6656292515069,False,2461
1753110551.1280413,2724100.0,0.7268929315068494,-454.68121743993987,False,2462
1753110551.6782255,2724612.0,0.7268929315068494,-530.6662518915913,False,2463
1753110552.2293537,2725252.0,0.7268929315068494,-426.65123608057024,False,2464
1753110552.7645586,2725764.0,0.7268929315068494,-416.65229137365515,False,2465
1753110553.3085802,2726404.0,0.7268929315068494,-547.6583603221919,False,2466
1753110553.840382,2726916.0,0.7268929315068494,-435.6365535342466,False,2467
1753110554.3729904,2727428.0,0.7268929315068494,-425.6365535342466,False,2468
1753110554.9521348,2728068.0,0.7268929315068494,-569.7310496153425,False,2469
1753110555.5147114,2728836.0,0.7268929315068494,-481.72497559545417,False,2470
1753110556.0688848,2729476.0,0.7268929315068494,-537.7323961803984,False,2471
1753110556.6105256,2729988.0,0.7268929315068494,-418.65191699735874,False,2472
1753110557.1990323,2730628.0,0.7268929315068494,-582.7311664624954,False,2473
1753110557.7505076,2731396.0,0.7268929315068494,-535.7323250589627,False,2474
1753110558.2908807,2731908.0,0.7268929315068494,-490.68849241501005,False,2475
1753110558.8365955,2732548.0,0.7268929315068494,-449.64382246356166,False,2476
1753110559.358461,2733060.0,0.7268929315068494,-390.59325455647127,False,2477
1753110559.8792322,2733572.0,0.7268929315068494,-338.5638642410959,False,2478
1753110560.423624,2734212.0,0.7268929315068494,-396.63034535992557,False,2479
1753110560.9796255,2734724.0,0.7268929315068494,-467.63749569581165,False,2480
1753110561.5115285,2735364.0,0.7268929315068494,-436.62362622310445,False,2481
1753110562.0822396,2736004.0,0.7283053150684932,-593.7092287035616,False,2482
1753110562.6215687,2736516.0,0.7283053150684932,-533.6801388624658,False,2483
1753110563.1534631,2737156.0,0.7283053150684932,-451.6291889139727,False,2484
1753110563.6809063,2737668.0,0.7283053150684932,-448.6654237457535,False,2485
1753110577.5218194,2737924.0,0.7283053150684932,-471.6579570827398,True,2486
1753110578.1090121,2738052.0,0.7283053150684932,-530.716177292314,False,2487
1753110578.8075924,2738180.0,0.7283053150684932,-530.7016817990319,False,2488
1753110579.359906,2738180.0,0.7283053150684932,-473.6722657841095,False,2489
1753110579.9257145,2738308.0,0.7283053150684932,-452.66514768065156,False,2490
1753110580.4261112,2738308.0,0.7283053150684932,-369.56301681095886,False,2491
1753110580.9796138,2738436.0,0.7283053150684932,-462.6795456613699,False,2492
1753110581.4908001,2738436.0,0.7283053150684932,-401.6139981830137,False,2493
1753110582.0503519,2738564.0,0.7283053150684932,-481.6578089712846,False,2494
1753110582.5607107,2738564.0,0.7283053150684932,-369.628564289315,False,2495
1753110583.085983,2738692.0,0.7283053150684932,-389.6139981830137,False,2496
1753110583.6156857,2738692.0,0.7283053150684932,-401.59287978760335,False,2497
1753110584.1902268,2738820.0,0.7283053150684932,-603.724727241486,False,2498
1753110584.7330408,2738820.0,0.7283053150684932,-428.6602933147073,False,2499
1753110585.279752,2738948.0,0.7283053150684932,-395.6365748211394,False,2500
