time,PKG,GPU
1746537188.2340,34683,58398
1746537188.4820,35183,69172
1746537188.7350,36990,67332
1746537188.9840,37004,68106
1746537189.2360,37028,67165
1746537189.4850,37244,68198
1746537189.7370,37153,66580
1746537189.9850,37116,66060
1746537190.2380,36911,66812
1746537190.4850,36948,67262
1746537190.7350,36937,65963
1746537190.9850,37006,66580
1746537191.2350,36988,72508
1746537191.4850,37099,67847
1746537191.7360,37273,66093
1746537191.9860,37034,66352
1746537192.2360,37194,65671
1746537192.4860,37095,67652
1746537192.7360,37277,67624
1746537192.9860,37104,66872
1746537193.2360,37265,67034
1746537193.4860,37107,67229
1746537193.7370,37085,65378
1746537193.9870,37108,70049
1746537194.2370,36690,68112
1746537194.4870,36561,67750
1746537194.7350,35080,57154
1746537194.9870,35203,56736
1746537195.2370,38113,56541
1746537195.4880,39703,56639
1746537195.7380,35586,56671
1746537195.9890,31988,56764
1746537196.2380,39491,56551
1746537196.4900,36917,59495
1746537196.7380,31563,56671
1746537196.9910,39785,56667
1746537197.2380,37720,59178
1746537197.4920,32131,56476
1746537197.7390,39628,56541
1746537197.9890,37315,62779
1746537198.2380,33403,56569
1746537198.4870,37579,56448
1746537198.7390,38212,62487
1746537198.9870,33695,56476
1746537199.2380,36509,56667
1746537199.4890,38048,62876
1746537199.7390,34270,56574
1746537199.9900,37699,56541
1746537200.2400,38186,62974
1746537200.4900,34365,56574
1746537200.7410,39010,56472
1746537200.9900,38185,61707
1746537201.2430,34142,56574
1746537201.4900,37440,56351
1746537201.7440,37759,63266
1746537201.9910,37173,56476
1746537202.2400,39143,56351
1746537202.4910,37007,61025
1746537202.7410,32823,56351
1746537202.9910,39906,56569
1746537203.2410,36474,57618
1746537203.4890,38281,56448
1746537203.7420,39146,56541
1746537203.9920,36384,56448
1746537204.2390,37684,56448
1746537204.4920,38700,63266
1746537204.7420,37431,56472
1746537204.9940,37304,56569
1746537205.2420,37344,61804
1746537205.4920,38141,56541
1746537205.7420,36910,56541
1746537205.9930,37368,62584
1746537206.2440,38001,56569
1746537206.4910,37579,56472
1746537206.7430,37288,62682
1746537206.9940,37438,56574
1746537207.2410,38699,56448
1746537207.4930,36913,62097
1746537207.7430,38279,56541
1746537207.9930,40386,56351
1746537208.2440,36464,56643
1746537208.4950,37381,56351
1746537208.7440,39112,60927
1746537208.9940,36880,56541
1746537209.2450,37303,56448
1746537209.4940,38733,62487
1746537209.7440,37354,56472
1746537209.9960,37866,56472
1746537210.2450,38085,62097
1746537210.4920,37245,56476
1746537210.7450,38181,56448
1746537210.9950,36871,62682
1746537211.2450,36573,56569
1746537211.4950,39241,56472
1746537211.7450,36657,59178
1746537211.9950,37265,56448
1746537212.2460,39555,56351
1746537212.4960,36439,56643
1746537212.7440,36816,56472
1746537212.9960,39330,60542
1746537213.2460,36565,56541
1746537213.4970,37381,56541
1746537213.7460,38365,62876
1746537213.9980,37475,56351
1746537214.2450,37434,56472
1746537214.4990,37955,63461
1746537214.7460,33261,60932
1746537215.0000,35350,67446
1746537215.2470,36425,67321
1746537215.4970,36550,67430
1746537215.7470,36318,68529
1746537215.9970,36580,67647
1746537216.2480,36566,65671
1746537216.4980,36383,67419
1746537216.7480,36366,66840
1746537216.9980,36584,69980
1746537217.2480,36707,68009
1746537217.4980,36580,67327
1746537217.7480,36562,67430
1746537217.9990,36480,65281
1746537218.2490,36381,67521
1746537218.4990,36486,67229
1746537218.7490,36626,67619
1746537218.9990,36486,73555
1746537219.2490,36434,67945
1746537219.4990,36539,67711
1746537219.7500,36790,66970
1746537220.0000,36632,67711
1746537220.2510,36706,67067
1746537220.5000,36471,68593
1746537220.7520,36407,68685
1746537221.0000,36604,65963
1746537221.2540,33951,56736
1746537221.5000,37185,56764
1746537221.7480,37484,56736
1746537222.0010,37898,63656
1746537222.2510,34003,56671
1746537222.4990,36293,56736
1746537222.7510,38184,62682
1746537223.0010,37560,56569
1746537223.2490,37156,56569
1746537223.5010,37955,56764
1746537223.7510,34496,57544
1746537223.9990,33261,56476
1746537224.2500,36141,56541
1746537224.5020,37802,63071
1746537224.7520,33537,56667
1746537225.0000,36416,56541
1746537225.2520,37506,62492
1746537225.5020,33601,56574
1746537225.7510,37201,56448
1746537226.0020,37393,62292
1746537226.2530,33554,56379
1746537226.5030,36732,56643
1746537226.7530,38114,61999
1746537227.0040,37810,56667
1746537227.2510,36969,56546
1746537227.5050,38051,64923
1746537227.7530,37696,56667
1746537228.0060,37476,56448
1746537228.2540,37864,63266
1746537228.5070,37427,56574
1746537228.7530,38774,56476
1746537229.0080,36994,63364
1746537229.2520,37707,56671
1746537229.5030,39555,56472
1746537229.7540,37127,63071
1746537230.0040,36572,56574
1746537230.2540,39498,56448
1746537230.5050,37048,57911
1746537230.7550,38149,56541
1746537231.0050,39915,56374
