time,PKG,GPU
1746712379.8880,38397,7931
1746712380.1360,37605,7933
1746712380.3880,39860,8031
1746712380.6370,38111,8128
1746712380.8890,38428,8125
1746712381.1390,40581,8029
1746712381.3890,38466,7933
1746712381.6390,39196,8035
1746712381.8890,39751,8031
1746712382.1390,38113,7835
1746712382.3890,40785,8128
1746712382.6400,37448,7931
1746712382.8900,37582,7933
1746712383.1400,40498,7933
1746712383.3890,37883,8128
1746712383.6400,37134,7933
1746712383.8900,40227,8128
1746712384.1410,38516,7835
1746712384.3900,38152,8029
1746712384.6410,40765,8128
1746712384.8910,37915,8029
1746712385.1410,38465,8035
1746712385.3910,40071,8225
1746712385.6410,38564,7835
1746712385.8910,38121,7934
1746712386.1410,40063,8225
1746712386.3900,38343,8422
1746712386.6410,39082,8035
1746712386.8920,40288,7835
1746712387.1420,38567,8029
1746712387.3920,38729,8423
1746712387.6420,40541,8032
1746712387.8920,38259,7933
1746712388.1420,39669,7938
1746712388.3920,39678,8225
1746712388.6410,38528,8128
1746712388.8930,40309,8035
1746712389.1430,39276,8029
1746712389.3920,38568,8228
1746712389.6430,40605,7933
1746712389.8920,38932,7835
1746712390.1430,38313,7933
1746712390.3930,40905,8323
1746712390.6440,38858,9008
1746712390.8940,38739,8129
1746712391.1440,40813,8130
1746712391.3940,38704,8029
1746712391.6420,38786,8128
1746712391.8940,40610,7933
1746712392.1440,36484,8029
1746712392.3940,40256,8231
1746712392.6440,38286,8519
1746712392.8950,38655,7933
1746712393.1450,40805,7933
1746712393.3940,38190,8225
1746712393.6430,37761,8422
1746712393.8950,40650,7933
1746712394.1450,37465,8128
1746712394.3950,38463,8325
1746712394.6450,40305,8325
1746712394.8940,37737,7931
1746712395.1460,39849,7938
1746712395.3960,39271,8324
1746712395.6450,37135,8422
1746712395.8960,40683,7933
1746712396.1450,38168,7931
1746712396.3960,38633,8128
1746712396.6460,40732,8422
1746712396.8970,39024,7933
1746712397.1460,39061,8035
1746712397.3970,40396,8324
1746712397.6470,38681,8811
1746712397.8970,39465,8231
1746712398.1470,39879,7933
1746712398.3960,37668,8422
1746712398.6470,40457,8132
1746712398.8980,38505,7931
1746712399.1480,38369,8029
1746712399.3980,40674,8324
1746712399.6470,38247,7931
1746712399.8980,38796,8329
1746712400.1470,39924,8032
1746712400.3970,38622,8225
1746712400.6480,40231,8036
1746712400.8990,38809,8128
1746712401.1480,38887,7931
1746712401.3990,40637,8422
1746712401.6480,38722,8029
1746712401.8980,38512,8128
1746712402.1500,40628,8422
1746712402.3980,38774,8324
1746712402.6490,38043,8031
1746712402.9000,40638,8128
1746712403.1490,37844,7835
1746712403.4000,39093,8328
1746712403.6480,40275,8029
1746712403.9000,38267,8129
1746712404.1480,40515,8035
1746712404.3990,38856,8811
1746712404.6480,38576,8129
1746712404.8980,40664,8036
1746712405.1500,38358,8225
1746712405.4000,38593,8324
1746712405.6500,40770,8128
1746712405.9000,37247,8227
1746712406.1500,38699,7934
1746712406.4010,40841,8422
1746712406.6510,38335,8225
1746712406.9010,38481,7835
1746712407.1510,40773,7931
1746712407.4020,38319,8519
1746712407.6520,39014,8032
